Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,library,analysis_set
Reactome_2022,Interleukin-37 Signaling R-HSA-9008059,1/21,0.0279841533165139,0.060765590058716,0,0,38.371153846153845,137.21973105106596,PTPN12,Reactome_2022,ifn_hybrid_sender
Reactome_2022,SHC1 Events In ERBB2 Signaling R-HSA-1250196,1/21,0.0279841533165139,0.060765590058716,0,0,38.371153846153845,137.21973105106596,PTPN12,Reactome_2022,ifn_hybrid_sender
Reactome_2022,RNA Polymerase II Transcription R-HSA-73857,5/1312,0.0290613853660552,0.0612833659814073,0,0,3.245809278709049,11.484792867925483,CDKN1A;CDKN1B;MAPK1;PRDM1;MAP2K6,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Response Of Mtb To Phagocytosis R-HSA-9637690,1/22,0.0292977495261991,0.0612833659814073,0,0,36.54212454212454,129.00263688319484,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,ERK/MAPK Targets R-HSA-198753,1/22,0.0292977495261991,0.0612833659814073,0,0,36.54212454212454,129.00263688319484,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Signaling By NODAL R-HSA-1181150,1/22,0.0292977495261991,0.0612833659814073,0,0,36.54212454212454,129.00263688319484,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,RAF-independent MAPK1/3 Activation R-HSA-112409,1/23,0.0306096363049701,0.0634454279775745,0,0,34.87937062937063,121.60484715637172,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Growth Hormone Receptor Signaling R-HSA-982772,1/24,0.0319198157870248,0.0644045840658555,0,0,33.36120401337793,114.91361059553886,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,RHO GTPases Activate NADPH Oxidases R-HSA-5668599,1/24,0.0319198157870248,0.0644045840658555,0,0,33.36120401337793,114.91361059553886,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,RUNX2 Regulates Osteoblast Differentiation R-HSA-8940973,1/24,0.0319198157870248,0.0644045840658555,0,0,33.36120401337793,114.91361059553886,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Signaling By ERBB2 In Cancer R-HSA-1227990,1/25,0.0332282900970065,0.066456580194013,0,0,31.96955128205128,108.83565874121032,PTPN12,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Infection With Mycobacterium Tuberculosis R-HSA-9635486,1/26,0.0345350613606546,0.0678792585364592,0,0,30.689230769230768,103.29320526635196,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Signaling By ALK R-HSA-201556,1/26,0.0345350613606546,0.0678792585364592,0,0,30.689230769230768,103.29320526635196,PRDM1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,FLT3 Signaling In Disease R-HSA-9682385,1/27,0.0358401317118484,0.0692504239856054,0,0,29.507396449704142,98.22088743474232,CDKN1A,Reactome_2022,ifn_hybrid_sender
Reactome_2022,CREB1 Phosphorylation Thru NMDA Receptor-Mediated Activation Of RAS Signaling R-HSA-442742,1/27,0.0358401317118484,0.0692504239856054,0,0,29.507396449704142,98.22088743474232,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Recycling Pathway Of L1 R-HSA-437239,1/28,0.0371435032676452,0.0701240049408507,0,0,28.413105413105413,93.56340148780022,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Uptake And Actions Of Bacterial Toxins R-HSA-5339562,1/29,0.0384451781473962,0.0701240049408507,0,0,27.396978021978025,89.27365552728025,MAP2K6,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Regulation Of TP53 Activity Thru Acetylation R-HSA-6804758,1/29,0.0384451781473962,0.0701240049408507,0,0,27.396978021978025,89.27365552728025,MAP2K6,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Myogenesis R-HSA-525793,1/29,0.0384451781473962,0.0701240049408507,0,0,27.396978021978025,89.27365552728025,MAP2K6,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Downregulation Of ERBB2 Signaling R-HSA-8863795,1/29,0.0384451781473962,0.0701240049408507,0,0,27.396978021978025,89.27365552728025,PTPN12,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Negative Regulation Of FGFR3 Signaling R-HSA-5654732,1/29,0.0384451781473962,0.0701240049408507,0,0,27.396978021978025,89.27365552728025,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,FCERI Mediated MAPK Activation R-HSA-2871796,1/29,0.0384451781473962,0.0701240049408507,0,0,27.396978021978025,89.27365552728025,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,MAPK Targets/ Nuclear Events Mediated By MAP Kinases R-HSA-450282,1/30,0.0397451584744871,0.0719198105728815,0,0,26.450928381962864,85.31131290182489,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,RUNX2 Regulates Bone Development R-HSA-8941326,1/31,0.0410434463585474,0.0719838905365293,0,0,25.56794871794872,81.6416333934617,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Downregulation Of SMAD2/3:SMAD4 Transcriptional Activity R-HSA-2173795,1/31,0.0410434463585474,0.0719838905365293,0,0,25.56794871794872,81.6416333934617,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,EGFR Downregulation R-HSA-182971,1/31,0.0410434463585474,0.0719838905365293,0,0,25.56794871794872,81.6416333934617,PTPN12,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Negative Regulation Of FGFR4 Signaling R-HSA-5654733,1/31,0.0410434463585474,0.0719838905365293,0,0,25.56794871794872,81.6416333934617,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Gene Expression (Transcription) R-HSA-74160,5/1449,0.0420655413401637,0.073132803154424,0,0,2.9162994208008057,9.24037161449438,CDKN1A;CDKN1B;MAPK1;PRDM1;MAP2K6,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Thrombin Signaling Thru Proteinase Activated Receptors (PARs) R-HSA-456926,1/32,0.0423400439315086,0.073132803154424,0,0,24.741935483870968,78.2345437210345,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Signaling By High-Kinase Activity BRAF Mutants R-HSA-6802948,1/33,0.0436349532899167,0.0731527158095663,0,0,23.96754807692308,75.0638863791398,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Signaling To ERKs R-HSA-187687,1/33,0.0436349532899167,0.0731527158095663,0,0,23.96754807692308,75.0638863791398,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,NOD1/2 Signaling Pathway R-HSA-168638,1/33,0.0436349532899167,0.0731527158095663,0,0,23.96754807692308,75.0638863791398,MAP2K6,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Negative Regulation Of FGFR1 Signaling R-HSA-5654726,1/33,0.0436349532899167,0.0731527158095663,0,0,23.96754807692308,75.0638863791398,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Negative Regulation Of FGFR2 Signaling R-HSA-5654727,1/34,0.0449281765490304,0.0747709799502111,0,0,23.24009324009324,72.10680817166444,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Ca-dependent Events R-HSA-111996,1/35,0.046219715818065,0.07636300874289,0,0,22.555429864253394,69.34325924679375,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Transcriptional Regulation By AP-2 (TFAP2) Family Of Transcription Factors R-HSA-8864260,1/36,0.0475095732087328,0.0768239907205041,0,0,21.90989010989011,66.75558005419848,CDKN1A,Reactome_2022,ifn_hybrid_sender
Reactome_2022,RHO GTPases Activate WASPs And WAVEs R-HSA-5663213,1/36,0.0475095732087328,0.0768239907205041,0,0,21.90989010989011,66.75558005419848,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,SMAD2/SMAD3:SMAD4 Heterotrimer Regulates Transcription R-HSA-2173796,1/36,0.0475095732087328,0.0768239907205041,0,0,21.90989010989011,66.75558005419848,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,FLT3 Signaling R-HSA-9607240,1/37,0.0487977508038484,0.0772631054394267,0,0,21.30021367521368,64.32815883418561,CDKN1B,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Regulation Of TP53 Expression And Degradation R-HSA-6806003,1/37,0.0487977508038484,0.0772631054394267,0,0,21.30021367521368,64.32815883418561,PRDM1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,MAP2K And MAPK Activation R-HSA-5674135,1/37,0.0487977508038484,0.0772631054394267,0,0,21.30021367521368,64.32815883418561,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Signaling By RAF1 Mutants R-HSA-9656223,1/38,0.0500842507282723,0.0786781027451641,0,0,20.72349272349272,62.04714597227348,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,RHO GTPase Effectors R-HSA-195258,2/269,0.0507422478979788,0.0786781027451641,0,0,5.904419475655431,17.601053339811376,CDKN1B;MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,NGF-stimulated Transcription R-HSA-9031628,1/39,0.0513690750681718,0.0786781027451641,0,0,20.17712550607288,59.9002146437606,FOSB,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Signaling By FGFR3 R-HSA-5654741,1/39,0.0513690750681718,0.0786781027451641,0,0,20.17712550607288,59.9002146437606,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,2/271,0.0514168303027607,0.0786781027451641,0,0,5.859925650557621,17.391027119285248,CDKN1A;CDKN1B,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Signaling By FGFR4 R-HSA-5654743,1/40,0.0526522259283912,0.0800313834111546,0,0,19.65877712031558,57.87635915452169,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Paradoxical Activation Of RAF Signaling By Kinase Inactive BRAF R-HSA-6802955,1/41,0.0539337053893905,0.0803717962665427,0,0,19.166346153846156,55.96572434095457,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Regulation Of Beta-Cell Development R-HSA-186712,1/41,0.0539337053893905,0.0803717962665427,0,0,19.166346153846156,55.96572434095457,FOXA3,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Negative Regulation Of MAPK Pathway R-HSA-5675221,1/41,0.0539337053893905,0.0803717962665427,0,0,19.166346153846156,55.96572434095457,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,PLC Beta Mediated Events R-HSA-112043,1/47,0.061587599908768,0.0911816414233708,0,0,16.661371237458194,46.440152226223375,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Signaling By EGFR R-HSA-177929,1/49,0.0641256214892022,0.0931251063664847,0,0,15.965544871794872,43.85593535873217,PTPN12,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Signaling By ERBB2 R-HSA-1227986,1/49,0.0641256214892022,0.0931251063664847,0,0,15.965544871794872,43.85593535873217,PTPN12,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Signaling By FGFR1 R-HSA-5654736,1/49,0.0641256214892022,0.0931251063664847,0,0,15.965544871794872,43.85593535873217,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Transcriptional Activity Of SMAD2/SMAD3:SMAD4 Heterotrimer R-HSA-2173793,1/51,0.0666570324493739,0.0961852187505855,0,0,15.325384615384616,41.50412577098693,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,G-protein Mediated Events R-HSA-112040,1/52,0.067920264117738,0.0961852187505855,0,0,15.024132730015085,40.40621579213957,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Signaling By Non-Receptor Tyrosine Kinases R-HSA-9006927,1/52,0.067920264117738,0.0961852187505855,0,0,15.024132730015085,40.40621579213957,CDKN1B,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Signaling By PDGF R-HSA-186797,1/52,0.067920264117738,0.0961852187505855,0,0,15.024132730015085,40.40621579213957,PTPN12,Reactome_2022,ifn_hybrid_sender
Reactome_2022,"Nucleotide-binding Domain, Leucine Rich Repeat Containing NLR Signaling Pathways R-HSA-168643",1/53,0.0691818493313732,0.0967697033592214,0,0,14.7344674556213,39.35600928291532,MAP2K6,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Insulin Receptor Signaling Cascade R-HSA-74751,1/53,0.0691818493313732,0.0967697033592214,0,0,14.7344674556213,39.35600928291532,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Intrinsic Pathway For Apoptosis R-HSA-109606,1/55,0.0717000886591322,0.0990764861471645,0,0,14.187321937321938,37.38732875362038,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Signaling By ALK Fusions And Activated Point Mutants R-HSA-9725370,1/55,0.0717000886591322,0.0990764861471645,0,0,14.187321937321938,37.38732875362038,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,NCAM Signaling For Neurite Out-Growth R-HSA-375165,1/57,0.0742117668943126,0.1019294147705017,0,0,13.67925824175824,35.577460203094,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Role Of GTSE1 In G2/M Progression After G2 Checkpoint R-HSA-8852276,1/59,0.076716900477825,0.1041157935056197,0,0,13.206233421750664,33.90876403657074,CDKN1A,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Transcriptional Regulation Of Granulopoiesis R-HSA-9616222,1/59,0.076716900477825,0.1041157935056197,0,0,13.206233421750664,33.90876403657074,CDKN1A,Reactome_2022,ifn_hybrid_sender
Reactome_2022,FCGR3A-mediated Phagocytosis R-HSA-9664422,1/60,0.0779670181418841,0.1051862729961513,0,0,12.98174706649283,33.12253021761694,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Post NMDA Receptor Activation Events R-HSA-438064,1/61,0.0792155057834973,0.1062419724625729,0,0,12.76474358974359,32.366069643921364,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Regulation Of Actin Dynamics For Phagocytic Cup Formation R-HSA-2029482,1/62,0.0804623654600622,0.1066594146796173,0,0,12.554854981084487,31.63780409264908,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Signaling By BRAF And RAF1 Fusions R-HSA-6802952,1/62,0.0804623654600622,0.1066594146796173,0,0,12.554854981084487,31.63780409264908,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Loss Of Nlp From Mitotic Centrosomes R-HSA-380259,1/69,0.0891449708907092,0.1174858575900677,0,0,11.258484162895927,27.217288055780266,PLK4,Reactome_2022,ifn_hybrid_sender
Reactome_2022,M Phase R-HSA-68886,2/380,0.0926077622595162,0.1202724239782032,0,0,4.147089947089947,9.867512479427496,PLK4;MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,AURKA Activation By TPX2 R-HSA-8854518,1/72,0.0928418711410691,0.1202724239782032,0,0,10.781148429035753,25.62525396907896,PLK4,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Signaling By FGFR2 R-HSA-5654738,1/72,0.0928418711410691,0.1202724239782032,0,0,10.781148429035753,25.62525396907896,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Activation Of NMDA Receptors And Postsynaptic Events R-HSA-442755,1/74,0.0952984396193821,0.1227573120520855,0,0,10.484720758693362,24.64687178715262,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Signaling By Insulin Receptor R-HSA-74752,1/77,0.0989712850798696,0.1267722078551139,0,0,10.069331983805668,23.28961492092306,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Oncogenic MAPK Signaling R-HSA-6802957,1/78,0.1001923729898059,0.1276193354283561,0,0,9.93806193806194,22.864133490479528,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Recruitment Of NuMA To Mitotic Centrosomes R-HSA-380320,1/80,0.1026297699643217,0.1299977086214742,0,0,9.685491723466408,22.05025422007099,PLK4,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Centrosome Maturation R-HSA-380287,1/81,0.1038460830238891,0.1300928952167402,0,0,9.563942307692308,21.66085119098212,PLK4,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Regulation Of HSF1-mediated Heat Shock Response R-HSA-3371453,1/81,0.1038460830238891,0.1300928952167402,0,0,9.563942307692308,21.66085119098212,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Signaling By FGFR R-HSA-190236,1/86,0.1099038737594078,0.136929416487131,0,0,8.999095022624434,19.871344206358376,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Fcgamma Receptor (FCGR) Dependent Phagocytosis R-HSA-2029480,1/87,0.1111106909148682,0.1369364190734592,0,0,8.894007155635062,19.54216474848468,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Regulation Of PLK1 Activity At G2/M Transition R-HSA-2565942,1/87,0.1111106909148682,0.1369364190734592,0,0,8.894007155635062,19.54216474848468,PLK4,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Opioid Signaling R-HSA-111885,1/88,0.1123159323620213,0.1376775945082843,0,0,8.791335101679929,19.221722799537645,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Immune System R-HSA-168256,5/1943,0.1153418970556219,0.1405865248412679,0,0,2.1149967163899053,4.56808526721672,CDKN1A;CDKN1B;MAPK1;PTPN12;MAP2K6,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Signaling By TGF-beta Receptor Complex R-HSA-170834,1/91,0.1159222222375367,0.1405865248412679,0,0,8.497008547008546,18.309658301022694,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Transcriptional Regulation By RUNX3 R-HSA-8878159,1/95,0.1207086685804017,0.145616806541437,0,0,8.13379705400982,17.197899864655323,CDKN1A,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Anchoring Of Basal Body To Plasma Membrane R-HSA-5620912,1/97,0.1230925242003742,0.1477110290404491,0,0,7.963541666666667,16.68217820842729,PLK4,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Cellular Response To Heat Stress R-HSA-3371556,1/99,0.1254701557147521,0.1489958099112681,0,0,7.800235478806908,16.19085012410627,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,L1CAM Interactions R-HSA-373760,1/99,0.1254701557147521,0.1489958099112681,0,0,7.800235478806908,16.19085012410627,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,"PI5P, PP2A And IER3 Regulate PI3K/AKT Signaling R-HSA-6811558",1/106,0.1337430762062543,0.1579970019431398,0,0,7.277655677655678,14.6414399447917,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807,1/107,0.1349187523794031,0.1585643069201232,0,0,7.208635703918722,14.43949214233838,CDKN1A,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Mitotic Prophase R-HSA-68875,1/112,0.1407741229072719,0.1645974360146564,0,0,6.882189882189882,13.4932121116735,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Negative Regulation Of PI3K/AKT Network R-HSA-199418,1/113,0.1419406084517323,0.165114585341811,0,0,6.820398351648351,13.315781254294896,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Interleukin-1 Signaling R-HSA-9020702,1/114,0.1431055689473292,0.1656247193908176,0,0,6.759700476514636,13.142024969140452,MAP2K6,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Signaling By TGFB Family Members R-HSA-9006936,1/119,0.1489075627862289,0.1714693147235363,0,0,6.4716427640156455,12.32478771385482,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Fc Epsilon Receptor (FCERI) Signaling R-HSA-2454202,1/130,0.1615390884057056,0.1850799605854315,0,0,5.916517590936196,10.785859682184276,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,SUMO E3 Ligases SUMOylate Target Proteins R-HSA-3108232,1/168,0.203801051647168,0.2323331988777715,0,0,4.561492399815753,7.255559978507121,FOXL2,Reactome_2022,ifn_hybrid_sender
Reactome_2022,SUMOylation R-HSA-2990846,1/174,0.2102836044169887,0.2385306557565842,0,0,4.401956425077812,6.863962563453386,FOXL2,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Apoptosis R-HSA-109581,1/178,0.2145770377385505,0.24201424111188,0,0,4.30160799652325,6.620546601294631,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Signaling By Rho GTPases R-HSA-194315,2/644,0.2154775918671563,0.24201424111188,0,0,2.4088473520249223,3.697335842645492,CDKN1B;MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314,1/182,0.2188479890204281,0.2445948112581255,0,0,4.20569485762856,6.390039838641086,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Cilium Assembly R-HSA-5617833,1/186,0.2230965714792827,0.2461486193851265,0,0,4.113929313929314,6.171513303628148,PLK4,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Mitotic Prometaphase R-HSA-68877,1/186,0.2230965714792827,0.2461486193851265,0,0,4.113929313929314,6.171513303628148,PLK4,Reactome_2022,ifn_hybrid_sender
Reactome_2022,"Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542",2/660,0.223477036020707,0.2461486193851265,0,0,2.3483282674772035,3.5188445487541364,CDKN1B;MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Programmed Cell Death R-HSA-5357801,1/208,0.2460689402332006,0.2697294152556238,0,0,3.6726124117428474,5.149529758722887,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,G Alpha (Q) Signaling Events R-HSA-416476,1/212,0.2501748475526315,0.2729180155119616,0,0,3.6022602989427632,4.991274634727798,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Transmission Across Chemical Synapses R-HSA-112315,1/246,0.2842163857097336,0.3081724998251678,0,0,3.09701726844584,3.896107835021912,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Leishmania Infection R-HSA-9658195,1/247,0.2851947257153965,0.3081724998251678,0,0,3.084271419637273,3.8694747492239774,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,"Platelet Activation, Signaling And Aggregation R-HSA-76002",1/254,0.2920071400499763,0.3140454147707293,0,0,2.997871693523868,3.690311177986755,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,RAF/MAP Kinase Cascade R-HSA-5673001,1/271,0.3082922861654135,0.3300030105432595,0,0,2.806695156695157,3.302657739374279,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,Organelle Biogenesis And Maintenance R-HSA-1852241,1/275,0.3120713302302345,0.3324872116471657,0,0,2.7651600224592925,3.220093812952588,PLK4,Reactome_2022,ifn_hybrid_sender
Reactome_2022,MAPK1/MAPK3 Signaling R-HSA-5684996,1/277,0.3139533888321711,0.3329366169941163,0,0,2.74484392419175,3.1799311858435986,MAPK1,Reactome_2022,ifn_hybrid_sender
Reactome_2022,G Alpha (I) Signaling Events R-HSA-418594,1/312,0.3460977890132491,0.3653254439584297,0,0,2.431610190452634,2.580020884142097,MAPK1,Reactome_2022,ifn_hybrid_sender
